,dataset,challenge,balance_class,process_approach,imputation,patient_group,drug_group,train_test_rate,remove_low_DAS,random_state,model_id,MAE,MSE,RMSE,R2,Pearson_Correlation,Accuracy,F1-Score
550,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.5,0.454320987654321
551,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.4333333333333333,0.3970571590265987
552,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.4333333333333333,0.4123815285339786
553,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.2666666666666666,0.2120051085568327
554,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.5,0.4682539682539683
555,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.4666666666666667,0.4608636977058029
556,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4838709677419355,0.4782008115341449
557,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.2580645161290322,0.2365384615384615
558,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.6129032258064516,0.6071428571428572
559,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.2903225806451613,0.2790123456790123
560,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4333333333333333,0.4002823149828594
561,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.3666666666666666,0.3658810325476992
562,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.3666666666666666,0.3586027499070978
563,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.3666666666666666,0.3386243386243386
564,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.5666666666666667,0.545751633986928
565,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4666666666666667,0.4703703703703703
566,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.2903225806451613,0.2864646464646465
567,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.1935483870967742,0.1860484544695071
568,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.3870967741935484,0.3703174603174603
569,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4516129032258064,0.4022222222222222
570,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.5333333333333333,0.531873923178271
571,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4,0.3857721226142279
572,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4,0.2986111111111111
573,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4333333333333333,0.3905723905723905
574,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.3666666666666666,0.3337387250430728
575,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.5333333333333333,0.5084827453248506
576,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4838709677419355,0.4868999323867478
577,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4193548387096774,0.4014529914529914
578,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4193548387096774,0.3966157299490633
579,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4193548387096774,0.4350509930220075
580,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4333333333333333,0.4264279624893435
581,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.2666666666666666,0.2679962013295346
582,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.3,0.2481203007518796
583,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4666666666666667,0.4185185185185185
584,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4,0.3772938092357329
585,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4333333333333333,0.4403508771929825
586,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4838709677419355,0.4711538461538461
587,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.2903225806451613,0.2592592592592592
588,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4516129032258064,0.3995061728395062
589,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4193548387096774,0.3659824046920821
590,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4333333333333333,0.3979889391654097
591,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.3,0.2777777777777778
592,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4333333333333333,0.3266856600189933
593,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4333333333333333,0.3518518518518518
594,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.5333333333333333,0.5137719298245614
595,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.6,0.6012066365007541
596,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4516129032258064,0.4279609279609279
597,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.3548387096774194,0.2992352676563203
598,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.3225806451612903,0.278868258178603
599,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4838709677419355,0.4274074074074074
600,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4333333333333333,0.3980158730158729
601,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.3666666666666666,0.3574448942869995
602,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.5333333333333333,0.4922884133410449
603,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4333333333333333,0.3444444444444444
604,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4666666666666667,0.4450241545893719
605,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4333333333333333,0.4005747126436781
606,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4516129032258064,0.4222222222222222
607,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.3548387096774194,0.3654658385093168
608,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4193548387096774,0.3950617283950617
609,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4193548387096774,0.4206349206349206
610,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.5333333333333333,0.5303030303030303
611,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.2333333333333333,0.2055858035894333
612,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4333333333333333,0.4116317909421358
613,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.3333333333333333,0.2555555555555555
614,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.3666666666666666,0.3241215574548908
615,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4333333333333333,0.4139682539682539
616,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4193548387096774,0.3981481481481481
617,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.3548387096774194,0.295906432748538
618,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.3548387096774194,0.3121007647323436
619,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.3225806451612903,0.319915448947707
620,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.3,0.2687147977470558
621,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4,0.4013532763532763
622,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.2666666666666666,0.2444444444444444
623,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4,0.3467068878833584
624,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4666666666666667,0.4532613585245164
625,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4,0.3989898989898989
626,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.3870967741935484,0.3885225885225885
627,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4838709677419355,0.4871794871794871
628,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.1935483870967742,0.1621294615849969
629,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.3870967741935484,0.3874883286647992
630,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.5,0.4666666666666666
631,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4,0.3561302681992337
632,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.3333333333333333,0.3166666666666666
633,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.5333333333333333,0.5146520146520147
634,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.5333333333333333,0.5052910052910053
635,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.3,0.2871647509578544
636,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.3548387096774194,0.3333333333333333
637,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.1935483870967742,0.1858823529411764
638,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4838709677419355,0.4682539682539682
639,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4193548387096774,0.4159420289855072
640,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4333333333333333,0.4329205366357069
641,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.2666666666666666,0.2275132275132275
642,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.5,0.4821428571428571
643,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.1666666666666666,0.1562527233115468
644,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4,0.3604395604395605
645,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4333333333333333,0.4183574879227053
646,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.2903225806451613,0.2878718535469107
647,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3548387096774194,0.3481481481481481
648,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.4838709677419355,0.4728260869565217
649,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.4193548387096774,0.4171497584541062
650,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3666666666666666,0.3347985347985348
651,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.5,0.4976158344579398
652,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.4,0.3628762541806019
653,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3666666666666666,0.3555555555555555
654,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3333333333333333,0.3386243386243386
655,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3666666666666666,0.3479982006297795
656,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.2580645161290322,0.2598757763975155
657,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.4516129032258064,0.458869395711501
658,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3870967741935484,0.3910743041177824
659,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.4838709677419355,0.4578636607622115
660,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.5333333333333333,0.546031746031746
661,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.5,0.5166433566433567
662,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3333333333333333,0.3266276207452678
663,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.4,0.3483250620347395
664,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.4333333333333333,0.3975832596522251
665,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3333333333333333,0.3308641975308641
666,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3870967741935484,0.3782051282051282
667,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3548387096774194,0.3632119514472456
668,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.2580645161290322,0.268939393939394
669,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3225806451612903,0.3198717948717948
670,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.4333333333333333,0.4000949667616334
671,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.2333333333333333,0.2388888888888889
672,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.4333333333333333,0.4283559577677224
673,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.3,0.2393509127789046
674,validation,classification,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.5,0.4957860337117303
